#    L    TT             EE             TE             PP             TP          
  8052   0.286718E-02   0.166906E-04  -0.111233E-04   0.238826E+04   0.770664E-01
  8053   0.286721E-02   0.166089E-04  -0.108865E-04   0.238754E+04   0.770367E-01
  8054   0.286724E-02   0.165273E-04  -0.106496E-04   0.238681E+04   0.770070E-01
  8055   0.286727E-02   0.164457E-04  -0.104129E-04   0.238609E+04   0.769773E-01
  8056   0.286730E-02   0.163641E-04  -0.101762E-04   0.238537E+04   0.769477E-01
  8057   0.286732E-02   0.162825E-04  -0.993957E-05   0.238464E+04   0.769180E-01
  8058   0.286736E-02   0.162010E-04  -0.970301E-05   0.238392E+04   0.768884E-01
  8059   0.286739E-02   0.161195E-04  -0.946652E-05   0.238319E+04   0.768588E-01
  8060   0.286742E-02   0.160381E-04  -0.923009E-05   0.238247E+04   0.768292E-01
  8061   0.286745E-02   0.159567E-04  -0.899374E-05   0.238175E+04   0.767996E-01
  8062   0.286749E-02   0.158753E-04  -0.875745E-05   0.238103E+04   0.767700E-01
  8063   0.286752E-02   0.157939E-04  -0.852124E-05   0.238030E+04   0.767405E-01
  8064   0.286756E-02   0.157126E-04  -0.828510E-05   0.237958E+04   0.767109E-01
  8065   0.286759E-02   0.156313E-04  -0.804904E-05   0.237886E+04   0.766814E-01
  8066   0.286763E-02   0.155501E-04  -0.781306E-05   0.237814E+04   0.766519E-01
  8067   0.286767E-02   0.154688E-04  -0.757716E-05   0.237742E+04   0.766224E-01
  8068   0.286770E-02   0.153877E-04  -0.734134E-05   0.237670E+04   0.765930E-01
  8069   0.286774E-02   0.153065E-04  -0.710560E-05   0.237598E+04   0.765635E-01
  8070   0.286778E-02   0.152254E-04  -0.686994E-05   0.237526E+04   0.765341E-01
  8071   0.286782E-02   0.151443E-04  -0.663437E-05   0.237454E+04   0.765046E-01
  8072   0.286786E-02   0.150633E-04  -0.639889E-05   0.237382E+04   0.764752E-01
  8073   0.286791E-02   0.149823E-04  -0.616349E-05   0.237310E+04   0.764458E-01
  8074   0.286795E-02   0.149013E-04  -0.592818E-05   0.237238E+04   0.764164E-01
  8075   0.286799E-02   0.148204E-04  -0.569297E-05   0.237166E+04   0.763871E-01
  8076   0.286803E-02   0.147395E-04  -0.545785E-05   0.237094E+04   0.763577E-01
  8077   0.286808E-02   0.146587E-04  -0.522282E-05   0.237022E+04   0.763284E-01
  8078   0.286812E-02   0.145779E-04  -0.498789E-05   0.236950E+04   0.762991E-01
  8079   0.286817E-02   0.144971E-04  -0.475305E-05   0.236879E+04   0.762698E-01
  8080   0.286821E-02   0.144164E-04  -0.451832E-05   0.236807E+04   0.762405E-01
  8081   0.286826E-02   0.143357E-04  -0.428368E-05   0.236735E+04   0.762112E-01
  8082   0.286831E-02   0.142550E-04  -0.404915E-05   0.236663E+04   0.761820E-01
  8083   0.286835E-02   0.141744E-04  -0.381472E-05   0.236592E+04   0.761527E-01
  8084   0.286840E-02   0.140939E-04  -0.358039E-05   0.236520E+04   0.761235E-01
  8085   0.286845E-02   0.140133E-04  -0.334617E-05   0.236449E+04   0.760943E-01
  8086   0.286850E-02   0.139329E-04  -0.311206E-05   0.236377E+04   0.760651E-01
  8087   0.286855E-02   0.138524E-04  -0.287806E-05   0.236306E+04   0.760359E-01
  8088   0.286860E-02   0.137720E-04  -0.264417E-05   0.236234E+04   0.760067E-01
  8089   0.286865E-02   0.136917E-04  -0.241039E-05   0.236163E+04   0.759776E-01
  8090   0.286870E-02   0.136114E-04  -0.217673E-05   0.236091E+04   0.759485E-01
  8091   0.286875E-02   0.135311E-04  -0.194318E-05   0.236020E+04   0.759193E-01
  8092   0.286880E-02   0.134509E-04  -0.170975E-05   0.235948E+04   0.758902E-01
  8093   0.286885E-02   0.133708E-04  -0.147643E-05   0.235877E+04   0.758611E-01
  8094   0.286890E-02   0.132907E-04  -0.124324E-05   0.235806E+04   0.758321E-01
  8095   0.286896E-02   0.132106E-04  -0.101017E-05   0.235734E+04   0.758030E-01
  8096   0.286901E-02   0.131306E-04  -0.777216E-06   0.235663E+04   0.757740E-01
  8097   0.286906E-02   0.130506E-04  -0.544391E-06   0.235592E+04   0.757449E-01
  8098   0.286912E-02   0.129707E-04  -0.311692E-06   0.235521E+04   0.757159E-01
  8099   0.286917E-02   0.128908E-04  -0.791202E-07   0.235449E+04   0.756869E-01
  8100   0.286922E-02   0.128109E-04   0.153322E-06   0.235378E+04   0.756579E-01
  8101   0.286928E-02   0.127312E-04   0.385635E-06   0.235307E+04   0.756290E-01
  8102   0.286933E-02   0.126514E-04   0.617815E-06   0.235236E+04   0.756000E-01
  8103   0.286939E-02   0.125717E-04   0.849862E-06   0.235165E+04   0.755711E-01
  8104   0.286944E-02   0.124921E-04   0.108177E-05   0.235094E+04   0.755421E-01
  8105   0.286950E-02   0.124125E-04   0.131355E-05   0.235023E+04   0.755132E-01
  8106   0.286955E-02   0.123330E-04   0.154519E-05   0.234952E+04   0.754843E-01
  8107   0.286961E-02   0.122535E-04   0.177668E-05   0.234881E+04   0.754555E-01
  8108   0.286966E-02   0.121741E-04   0.200804E-05   0.234810E+04   0.754266E-01
  8109   0.286972E-02   0.120947E-04   0.223925E-05   0.234739E+04   0.753977E-01
  8110   0.286978E-02   0.120154E-04   0.247032E-05   0.234668E+04   0.753689E-01
  8111   0.286983E-02   0.119361E-04   0.270125E-05   0.234597E+04   0.753401E-01
  8112   0.286989E-02   0.118569E-04   0.293203E-05   0.234527E+04   0.753113E-01
  8113   0.286994E-02   0.117778E-04   0.316265E-05   0.234456E+04   0.752825E-01
  8114   0.287000E-02   0.116987E-04   0.339313E-05   0.234385E+04   0.752537E-01
  8115   0.287006E-02   0.116196E-04   0.362346E-05   0.234314E+04   0.752249E-01
  8116   0.287012E-02   0.115406E-04   0.385364E-05   0.234244E+04   0.751962E-01
  8117   0.287017E-02   0.114617E-04   0.408365E-05   0.234173E+04   0.751674E-01
  8118   0.287023E-02   0.113828E-04   0.431352E-05   0.234102E+04   0.751387E-01
  8119   0.287029E-02   0.113040E-04   0.454322E-05   0.234032E+04   0.751100E-01
  8120   0.287034E-02   0.112252E-04   0.477277E-05   0.233961E+04   0.750813E-01
  8121   0.287040E-02   0.111465E-04   0.500216E-05   0.233890E+04   0.750526E-01
  8122   0.287046E-02   0.110679E-04   0.523138E-05   0.233820E+04   0.750240E-01
  8123   0.287051E-02   0.109893E-04   0.546044E-05   0.233749E+04   0.749953E-01
  8124   0.287057E-02   0.109107E-04   0.568934E-05   0.233679E+04   0.749667E-01
  8125   0.287063E-02   0.108323E-04   0.591806E-05   0.233608E+04   0.749380E-01
  8126   0.287069E-02   0.107539E-04   0.614663E-05   0.233538E+04   0.749094E-01
  8127   0.287074E-02   0.106755E-04   0.637502E-05   0.233468E+04   0.748808E-01
  8128   0.287080E-02   0.105972E-04   0.660324E-05   0.233397E+04   0.748523E-01
  8129   0.287086E-02   0.105190E-04   0.683128E-05   0.233327E+04   0.748237E-01
  8130   0.287091E-02   0.104408E-04   0.705915E-05   0.233257E+04   0.747951E-01
  8131   0.287097E-02   0.103627E-04   0.728685E-05   0.233186E+04   0.747666E-01
  8132   0.287103E-02   0.102847E-04   0.751437E-05   0.233116E+04   0.747381E-01
  8133   0.287108E-02   0.102067E-04   0.774171E-05   0.233046E+04   0.747096E-01
  8134   0.287114E-02   0.101288E-04   0.796887E-05   0.232976E+04   0.746811E-01
  8135   0.287119E-02   0.100509E-04   0.819585E-05   0.232905E+04   0.746526E-01
  8136   0.287125E-02   0.997312E-05   0.842265E-05   0.232835E+04   0.746241E-01
  8137   0.287131E-02   0.989540E-05   0.864926E-05   0.232765E+04   0.745956E-01
  8138   0.287136E-02   0.981774E-05   0.887568E-05   0.232695E+04   0.745672E-01
  8139   0.287142E-02   0.974015E-05   0.910192E-05   0.232625E+04   0.745388E-01
  8140   0.287147E-02   0.966262E-05   0.932797E-05   0.232555E+04   0.745104E-01
  8141   0.287153E-02   0.958515E-05   0.955383E-05   0.232485E+04   0.744820E-01
  8142   0.287158E-02   0.950776E-05   0.977949E-05   0.232415E+04   0.744536E-01
  8143   0.287164E-02   0.943043E-05   0.100050E-04   0.232345E+04   0.744252E-01
  8144   0.287169E-02   0.935317E-05   0.102302E-04   0.232275E+04   0.743968E-01
  8145   0.287174E-02   0.927598E-05   0.104553E-04   0.232205E+04   0.743685E-01
  8146   0.287180E-02   0.919885E-05   0.106802E-04   0.232135E+04   0.743401E-01
  8147   0.287185E-02   0.912180E-05   0.109049E-04   0.232065E+04   0.743118E-01
  8148   0.287190E-02   0.904481E-05   0.111294E-04   0.231996E+04   0.742835E-01
  8149   0.287196E-02   0.896789E-05   0.113536E-04   0.231926E+04   0.742552E-01
  8150   0.287201E-02   0.889105E-05   0.115777E-04   0.231856E+04   0.742269E-01
  8151   0.287206E-02   0.881427E-05   0.118016E-04   0.231786E+04   0.741987E-01
  8152   0.287211E-02   0.873757E-05   0.120252E-04   0.231717E+04   0.741704E-01
  8153   0.287216E-02   0.866094E-05   0.122487E-04   0.231647E+04   0.741422E-01
  8154   0.287221E-02   0.858437E-05   0.124719E-04   0.231577E+04   0.741139E-01
  8155   0.287226E-02   0.850788E-05   0.126950E-04   0.231508E+04   0.740857E-01
  8156   0.287231E-02   0.843147E-05   0.129178E-04   0.231438E+04   0.740575E-01
  8157   0.287236E-02   0.835512E-05   0.131404E-04   0.231368E+04   0.740293E-01
  8158   0.287241E-02   0.827886E-05   0.133627E-04   0.231299E+04   0.740012E-01
  8159   0.287246E-02   0.820266E-05   0.135849E-04   0.231229E+04   0.739730E-01
  8160   0.287251E-02   0.812654E-05   0.138069E-04   0.231160E+04   0.739449E-01
  8161   0.287255E-02   0.805049E-05   0.140286E-04   0.231090E+04   0.739167E-01
  8162   0.287260E-02   0.797452E-05   0.142501E-04   0.231021E+04   0.738886E-01
  8163   0.287265E-02   0.789863E-05   0.144714E-04   0.230952E+04   0.738605E-01
  8164   0.287269E-02   0.782281E-05   0.146924E-04   0.230882E+04   0.738324E-01
  8165   0.287274E-02   0.774706E-05   0.149132E-04   0.230813E+04   0.738043E-01
  8166   0.287278E-02   0.767140E-05   0.151338E-04   0.230743E+04   0.737762E-01
  8167   0.287283E-02   0.759581E-05   0.153542E-04   0.230674E+04   0.737482E-01
  8168   0.287287E-02   0.752030E-05   0.155744E-04   0.230605E+04   0.737201E-01
  8169   0.287291E-02   0.744487E-05   0.157943E-04   0.230536E+04   0.736921E-01
  8170   0.287296E-02   0.736951E-05   0.160139E-04   0.230466E+04   0.736641E-01
  8171   0.287300E-02   0.729424E-05   0.162334E-04   0.230397E+04   0.736361E-01
  8172   0.287304E-02   0.721904E-05   0.164526E-04   0.230328E+04   0.736081E-01
  8173   0.287308E-02   0.714393E-05   0.166715E-04   0.230259E+04   0.735801E-01
  8174   0.287312E-02   0.706889E-05   0.168902E-04   0.230190E+04   0.735521E-01
  8175   0.287316E-02   0.699394E-05   0.171087E-04   0.230121E+04   0.735242E-01
  8176   0.287320E-02   0.691906E-05   0.173269E-04   0.230052E+04   0.734962E-01
  8177   0.287324E-02   0.684427E-05   0.175449E-04   0.229983E+04   0.734683E-01
  8178   0.287327E-02   0.676956E-05   0.177627E-04   0.229914E+04   0.734404E-01
  8179   0.287331E-02   0.669494E-05   0.179801E-04   0.229845E+04   0.734125E-01
  8180   0.287334E-02   0.662039E-05   0.181974E-04   0.229776E+04   0.733846E-01
  8181   0.287338E-02   0.654593E-05   0.184144E-04   0.229707E+04   0.733567E-01
  8182   0.287341E-02   0.647156E-05   0.186311E-04   0.229638E+04   0.733288E-01
  8183   0.287345E-02   0.639727E-05   0.188476E-04   0.229569E+04   0.733010E-01
  8184   0.287348E-02   0.632306E-05   0.190638E-04   0.229500E+04   0.732731E-01
  8185   0.287351E-02   0.624894E-05   0.192798E-04   0.229431E+04   0.732453E-01
  8186   0.287354E-02   0.617490E-05   0.194955E-04   0.229363E+04   0.732175E-01
  8187   0.287357E-02   0.610095E-05   0.197110E-04   0.229294E+04   0.731897E-01
  8188   0.287360E-02   0.602708E-05   0.199262E-04   0.229225E+04   0.731619E-01
  8189   0.287363E-02   0.595330E-05   0.201411E-04   0.229156E+04   0.731341E-01
  8190   0.287366E-02   0.587961E-05   0.203557E-04   0.229088E+04   0.731063E-01
  8191   0.287368E-02   0.580601E-05   0.205701E-04   0.229019E+04   0.730786E-01
  8192   0.287371E-02   0.573250E-05   0.207843E-04   0.228950E+04   0.730508E-01
  8193   0.287373E-02   0.565907E-05   0.209981E-04   0.228882E+04   0.730231E-01
  8194   0.287376E-02   0.558573E-05   0.212117E-04   0.228813E+04   0.729954E-01
  8195   0.287378E-02   0.551248E-05   0.214250E-04   0.228745E+04   0.729677E-01
  8196   0.287380E-02   0.543932E-05   0.216381E-04   0.228676E+04   0.729400E-01
  8197   0.287382E-02   0.536626E-05   0.218509E-04   0.228608E+04   0.729123E-01
  8198   0.287384E-02   0.529328E-05   0.220633E-04   0.228539E+04   0.728846E-01
  8199   0.287386E-02   0.522039E-05   0.222756E-04   0.228471E+04   0.728569E-01
  8200   0.287388E-02   0.514760E-05   0.224875E-04   0.228402E+04   0.728293E-01
  8201   0.287390E-02   0.507489E-05   0.226991E-04   0.228334E+04   0.728017E-01
  8202   0.287392E-02   0.500228E-05   0.229105E-04   0.228265E+04   0.727740E-01
  8203   0.287393E-02   0.492976E-05   0.231216E-04   0.228197E+04   0.727464E-01
  8204   0.287394E-02   0.485734E-05   0.233324E-04   0.228129E+04   0.727188E-01
  8205   0.287396E-02   0.478501E-05   0.235429E-04   0.228060E+04   0.726912E-01
  8206   0.287397E-02   0.471277E-05   0.237531E-04   0.227992E+04   0.726636E-01
  8207   0.287398E-02   0.464062E-05   0.239631E-04   0.227924E+04   0.726361E-01
  8208   0.287399E-02   0.456858E-05   0.241727E-04   0.227856E+04   0.726085E-01
  8209   0.287400E-02   0.449662E-05   0.243821E-04   0.227788E+04   0.725810E-01
  8210   0.287401E-02   0.442477E-05   0.245911E-04   0.227719E+04   0.725534E-01
  8211   0.287401E-02   0.435300E-05   0.247999E-04   0.227651E+04   0.725259E-01
  8212   0.287402E-02   0.428134E-05   0.250083E-04   0.227583E+04   0.724984E-01
  8213   0.287402E-02   0.420977E-05   0.252165E-04   0.227515E+04   0.724709E-01
  8214   0.287403E-02   0.413830E-05   0.254244E-04   0.227447E+04   0.724434E-01
  8215   0.287403E-02   0.406693E-05   0.256319E-04   0.227379E+04   0.724160E-01
  8216   0.287403E-02   0.399566E-05   0.258392E-04   0.227311E+04   0.723885E-01
  8217   0.287403E-02   0.392448E-05   0.260461E-04   0.227243E+04   0.723610E-01
  8218   0.287403E-02   0.385340E-05   0.262528E-04   0.227175E+04   0.723336E-01
  8219   0.287402E-02   0.378243E-05   0.264591E-04   0.227107E+04   0.723062E-01
  8220   0.287402E-02   0.371155E-05   0.266651E-04   0.227039E+04   0.722788E-01
  8221   0.287401E-02   0.364077E-05   0.268708E-04   0.226971E+04   0.722514E-01
  8222   0.287401E-02   0.357010E-05   0.270762E-04   0.226903E+04   0.722240E-01
  8223   0.287400E-02   0.349952E-05   0.272813E-04   0.226836E+04   0.721966E-01
  8224   0.287399E-02   0.342905E-05   0.274861E-04   0.226768E+04   0.721692E-01
  8225   0.287398E-02   0.335868E-05   0.276905E-04   0.226700E+04   0.721418E-01
  8226   0.287396E-02   0.328841E-05   0.278947E-04   0.226632E+04   0.721145E-01
  8227   0.287395E-02   0.321825E-05   0.280985E-04   0.226565E+04   0.720872E-01
  8228   0.287394E-02   0.314819E-05   0.283020E-04   0.226497E+04   0.720598E-01
  8229   0.287392E-02   0.307823E-05   0.285051E-04   0.226429E+04   0.720325E-01
  8230   0.287390E-02   0.300838E-05   0.287080E-04   0.226362E+04   0.720052E-01
  8231   0.287388E-02   0.293863E-05   0.289105E-04   0.226294E+04   0.719779E-01
  8232   0.287386E-02   0.286898E-05   0.291127E-04   0.226226E+04   0.719506E-01
  8233   0.287384E-02   0.279944E-05   0.293145E-04   0.226159E+04   0.719234E-01
  8234   0.287382E-02   0.273001E-05   0.295161E-04   0.226091E+04   0.718961E-01
  8235   0.287379E-02   0.266069E-05   0.297173E-04   0.226024E+04   0.718689E-01
  8236   0.287377E-02   0.259147E-05   0.299181E-04   0.225956E+04   0.718416E-01
  8237   0.287374E-02   0.252236E-05   0.301187E-04   0.225889E+04   0.718144E-01
  8238   0.287371E-02   0.245335E-05   0.303188E-04   0.225821E+04   0.717872E-01
  8239   0.287368E-02   0.238446E-05   0.305187E-04   0.225754E+04   0.717600E-01
  8240   0.287365E-02   0.231567E-05   0.307182E-04   0.225686E+04   0.717328E-01
  8241   0.287361E-02   0.224699E-05   0.309174E-04   0.225619E+04   0.717056E-01
  8242   0.287358E-02   0.217842E-05   0.311162E-04   0.225552E+04   0.716784E-01
  8243   0.287354E-02   0.210996E-05   0.313147E-04   0.225484E+04   0.716512E-01
  8244   0.287350E-02   0.204161E-05   0.315128E-04   0.225417E+04   0.716241E-01
  8245   0.287346E-02   0.197337E-05   0.317106E-04   0.225350E+04   0.715969E-01
  8246   0.287342E-02   0.190524E-05   0.319080E-04   0.225283E+04   0.715698E-01
  8247   0.287338E-02   0.183723E-05   0.321051E-04   0.225215E+04   0.715427E-01
  8248   0.287334E-02   0.176932E-05   0.323019E-04   0.225148E+04   0.715156E-01
  8249   0.287329E-02   0.170153E-05   0.324982E-04   0.225081E+04   0.714885E-01
  8250   0.287324E-02   0.163385E-05   0.326943E-04   0.225014E+04   0.714614E-01
  8251   0.287319E-02   0.156629E-05   0.328899E-04   0.224947E+04   0.714343E-01
  8252   0.287314E-02   0.149883E-05   0.330853E-04   0.224880E+04   0.714072E-01
  8253   0.287309E-02   0.143149E-05   0.332802E-04   0.224813E+04   0.713802E-01
  8254   0.287303E-02   0.136427E-05   0.334748E-04   0.224746E+04   0.713531E-01
  8255   0.287298E-02   0.129715E-05   0.336691E-04   0.224679E+04   0.713261E-01
  8256   0.287292E-02   0.123015E-05   0.338630E-04   0.224612E+04   0.712991E-01
  8257   0.287286E-02   0.116326E-05   0.340565E-04   0.224545E+04   0.712721E-01
  8258   0.287280E-02   0.109649E-05   0.342497E-04   0.224478E+04   0.712450E-01
  8259   0.287274E-02   0.102983E-05   0.344425E-04   0.224411E+04   0.712180E-01
  8260   0.287267E-02   0.963275E-06   0.346350E-04   0.224344E+04   0.711911E-01
  8261   0.287261E-02   0.896837E-06   0.348271E-04   0.224277E+04   0.711641E-01
  8262   0.287254E-02   0.830512E-06   0.350189E-04   0.224210E+04   0.711371E-01
  8263   0.287247E-02   0.764299E-06   0.352103E-04   0.224143E+04   0.711102E-01
  8264   0.287240E-02   0.698198E-06   0.354013E-04   0.224077E+04   0.710832E-01
  8265   0.287233E-02   0.632209E-06   0.355920E-04   0.224010E+04   0.710563E-01
  8266   0.287225E-02   0.566333E-06   0.357824E-04   0.223943E+04   0.710294E-01
  8267   0.287218E-02   0.500569E-06   0.359724E-04   0.223876E+04   0.710025E-01
  8268   0.287210E-02   0.434916E-06   0.361620E-04   0.223810E+04   0.709756E-01
  8269   0.287202E-02   0.369376E-06   0.363513E-04   0.223743E+04   0.709487E-01
  8270   0.287194E-02   0.303947E-06   0.365402E-04   0.223676E+04   0.709218E-01
  8271   0.287186E-02   0.238630E-06   0.367288E-04   0.223610E+04   0.708949E-01
  8272   0.287177E-02   0.173425E-06   0.369171E-04   0.223543E+04   0.708681E-01
  8273   0.287169E-02   0.108332E-06   0.371050E-04   0.223477E+04   0.708412E-01
  8274   0.287160E-02   0.433501E-07   0.372925E-04   0.223410E+04   0.708144E-01
  8275   0.287151E-02  -0.215201E-07   0.374797E-04   0.223344E+04   0.707875E-01
  8276   0.287142E-02  -0.862790E-07   0.376665E-04   0.223277E+04   0.707607E-01
  8277   0.287133E-02  -0.150926E-06   0.378530E-04   0.223211E+04   0.707339E-01
  8278   0.287124E-02  -0.215463E-06   0.380391E-04   0.223144E+04   0.707071E-01
  8279   0.287114E-02  -0.279887E-06   0.382249E-04   0.223078E+04   0.706803E-01
  8280   0.287105E-02  -0.344201E-06   0.384103E-04   0.223011E+04   0.706535E-01
  8281   0.287095E-02  -0.408404E-06   0.385954E-04   0.222945E+04   0.706268E-01
  8282   0.287085E-02  -0.472495E-06   0.387801E-04   0.222879E+04   0.706000E-01
  8283   0.287075E-02  -0.536476E-06   0.389645E-04   0.222812E+04   0.705733E-01
  8284   0.287064E-02  -0.600346E-06   0.391485E-04   0.222746E+04   0.705465E-01
  8285   0.287054E-02  -0.664105E-06   0.393322E-04   0.222680E+04   0.705198E-01
  8286   0.287043E-02  -0.727753E-06   0.395155E-04   0.222614E+04   0.704931E-01
  8287   0.287032E-02  -0.791290E-06   0.396985E-04   0.222547E+04   0.704664E-01
  8288   0.287021E-02  -0.854717E-06   0.398812E-04   0.222481E+04   0.704397E-01
  8289   0.287010E-02  -0.918034E-06   0.400635E-04   0.222415E+04   0.704130E-01
  8290   0.286999E-02  -0.981239E-06   0.402454E-04   0.222349E+04   0.703863E-01
