#    L    TT             EE             BB             TE             PP             TP             EP          
  1873   0.250231E+03   0.988849E+01   0.000000E+00  -0.147011E+01   0.113630E-08   0.199756E-05  -0.132150E-06
  1874   0.249068E+03   0.994618E+01   0.000000E+00  -0.157374E+01   0.113469E-08   0.205698E-05  -0.134570E-06
  1875   0.247919E+03   0.100033E+02   0.000000E+00  -0.168158E+01   0.113307E-08   0.211677E-05  -0.137000E-06
  1876   0.246781E+03   0.100598E+02   0.000000E+00  -0.179355E+01   0.113146E-08   0.217683E-05  -0.139436E-06
  1877   0.245656E+03   0.101158E+02   0.000000E+00  -0.190960E+01   0.112986E-08   0.223706E-05  -0.141874E-06
  1878   0.244544E+03   0.101710E+02   0.000000E+00  -0.202964E+01   0.112825E-08   0.229738E-05  -0.144310E-06
  1879   0.243444E+03   0.102256E+02   0.000000E+00  -0.215360E+01   0.112665E-08   0.235767E-05  -0.146739E-06
  1880   0.242357E+03   0.102795E+02   0.000000E+00  -0.228142E+01   0.112505E-08   0.241785E-05  -0.149157E-06
  1881   0.241284E+03   0.103325E+02   0.000000E+00  -0.241301E+01   0.112345E-08   0.247783E-05  -0.151560E-06
  1882   0.240224E+03   0.103849E+02   0.000000E+00  -0.254831E+01   0.112185E-08   0.253750E-05  -0.153943E-06
  1883   0.239178E+03   0.104365E+02   0.000000E+00  -0.268723E+01   0.112026E-08   0.259677E-05  -0.156303E-06
  1884   0.238145E+03   0.104873E+02   0.000000E+00  -0.282970E+01   0.111867E-08   0.265555E-05  -0.158634E-06
  1885   0.237126E+03   0.105372E+02   0.000000E+00  -0.297566E+01   0.111708E-08   0.271374E-05  -0.160934E-06
  1886   0.236122E+03   0.105863E+02   0.000000E+00  -0.312500E+01   0.111549E-08   0.277125E-05  -0.163196E-06
  1887   0.235131E+03   0.106345E+02   0.000000E+00  -0.327768E+01   0.111391E-08   0.282797E-05  -0.165418E-06
  1888   0.234156E+03   0.106818E+02   0.000000E+00  -0.343359E+01   0.111233E-08   0.288382E-05  -0.167595E-06
  1889   0.233194E+03   0.107281E+02   0.000000E+00  -0.359264E+01   0.111075E-08   0.293870E-05  -0.169722E-06
  1890   0.232248E+03   0.107736E+02   0.000000E+00  -0.375475E+01   0.110918E-08   0.299251E-05  -0.171795E-06
  1891   0.231316E+03   0.108181E+02   0.000000E+00  -0.391983E+01   0.110760E-08   0.304516E-05  -0.173811E-06
  1892   0.230400E+03   0.108615E+02   0.000000E+00  -0.408778E+01   0.110603E-08   0.309656E-05  -0.175765E-06
  1893   0.229499E+03   0.109040E+02   0.000000E+00  -0.425851E+01   0.110446E-08   0.314660E-05  -0.177651E-06
  1894   0.228613E+03   0.109455E+02   0.000000E+00  -0.443195E+01   0.110290E-08   0.319519E-05  -0.179468E-06
  1895   0.227742E+03   0.109861E+02   0.000000E+00  -0.460798E+01   0.110133E-08   0.324224E-05  -0.181209E-06
  1896   0.226887E+03   0.110255E+02   0.000000E+00  -0.478654E+01   0.109977E-08   0.328765E-05  -0.182871E-06
  1897   0.226048E+03   0.110639E+02   0.000000E+00  -0.496753E+01   0.109821E-08   0.333133E-05  -0.184449E-06
  1898   0.225224E+03   0.111012E+02   0.000000E+00  -0.515088E+01   0.109666E-08   0.337317E-05  -0.185940E-06
  1899   0.224416E+03   0.111374E+02   0.000000E+00  -0.533649E+01   0.109510E-08   0.341309E-05  -0.187338E-06
  1900   0.223625E+03   0.111725E+02   0.000000E+00  -0.552428E+01   0.109355E-08   0.345099E-05  -0.188641E-06
  1901   0.222848E+03   0.112064E+02   0.000000E+00  -0.571416E+01   0.109200E-08   0.348679E-05  -0.189843E-06
  1902   0.222088E+03   0.112392E+02   0.000000E+00  -0.590603E+01   0.109046E-08   0.352045E-05  -0.190944E-06
  1903   0.221344E+03   0.112708E+02   0.000000E+00  -0.609977E+01   0.108891E-08   0.355195E-05  -0.191943E-06
  1904   0.220616E+03   0.113012E+02   0.000000E+00  -0.629539E+01   0.108737E-08   0.358126E-05  -0.192841E-06
  1905   0.219904E+03   0.113305E+02   0.000000E+00  -0.649263E+01   0.108583E-08   0.360837E-05  -0.193636E-06
  1906   0.219208E+03   0.113585E+02   0.000000E+00  -0.669150E+01   0.108429E-08   0.363325E-05  -0.194328E-06
  1907   0.218528E+03   0.113854E+02   0.000000E+00  -0.689192E+01   0.108276E-08   0.365588E-05  -0.194918E-06
  1908   0.217865E+03   0.114110E+02   0.000000E+00  -0.709369E+01   0.108123E-08   0.367624E-05  -0.195403E-06
  1909   0.217218E+03   0.114354E+02   0.000000E+00  -0.729680E+01   0.107970E-08   0.369430E-05  -0.195784E-06
  1910   0.216588E+03   0.114585E+02   0.000000E+00  -0.750118E+01   0.107817E-08   0.371005E-05  -0.196061E-06
  1911   0.215973E+03   0.114803E+02   0.000000E+00  -0.770662E+01   0.107664E-08   0.372346E-05  -0.196232E-06
  1912   0.215375E+03   0.115009E+02   0.000000E+00  -0.791305E+01   0.107512E-08   0.373450E-05  -0.196298E-06
  1913   0.214794E+03   0.115202E+02   0.000000E+00  -0.812048E+01   0.107360E-08   0.374316E-05  -0.196258E-06
  1914   0.214228E+03   0.115382E+02   0.000000E+00  -0.832868E+01   0.107208E-08   0.374941E-05  -0.196112E-06
  1915   0.213679E+03   0.115549E+02   0.000000E+00  -0.853765E+01   0.107057E-08   0.375323E-05  -0.195859E-06
  1916   0.213146E+03   0.115702E+02   0.000000E+00  -0.874727E+01   0.106905E-08   0.375460E-05  -0.195498E-06
  1917   0.212630E+03   0.115843E+02   0.000000E+00  -0.895738E+01   0.106754E-08   0.375349E-05  -0.195030E-06
  1918   0.212129E+03   0.115970E+02   0.000000E+00  -0.916799E+01   0.106603E-08   0.374989E-05  -0.194454E-06
  1919   0.211646E+03   0.116084E+02   0.000000E+00  -0.937887E+01   0.106452E-08   0.374376E-05  -0.193769E-06
  1920   0.211178E+03   0.116185E+02   0.000000E+00  -0.959004E+01   0.106302E-08   0.373510E-05  -0.192975E-06
  1921   0.210727E+03   0.116273E+02   0.000000E+00  -0.980136E+01   0.106152E-08   0.372387E-05  -0.192071E-06
  1922   0.210291E+03   0.116347E+02   0.000000E+00  -0.100127E+02   0.106002E-08   0.371006E-05  -0.191058E-06
  1923   0.209871E+03   0.116408E+02   0.000000E+00  -0.102241E+02   0.105852E-08   0.369364E-05  -0.189934E-06
  1924   0.209469E+03   0.116456E+02   0.000000E+00  -0.104352E+02   0.105703E-08   0.367458E-05  -0.188700E-06
  1925   0.209081E+03   0.116491E+02   0.000000E+00  -0.106462E+02   0.105553E-08   0.365287E-05  -0.187354E-06
  1926   0.208709E+03   0.116512E+02   0.000000E+00  -0.108569E+02   0.105404E-08   0.362849E-05  -0.185896E-06
  1927   0.208354E+03   0.116520E+02   0.000000E+00  -0.110671E+02   0.105255E-08   0.360140E-05  -0.184327E-06
  1928   0.208013E+03   0.116514E+02   0.000000E+00  -0.112768E+02   0.105107E-08   0.357160E-05  -0.182644E-06
  1929   0.207688E+03   0.116495E+02   0.000000E+00  -0.114860E+02   0.104958E-08   0.353905E-05  -0.180849E-06
  1930   0.207379E+03   0.116462E+02   0.000000E+00  -0.116944E+02   0.104810E-08   0.350374E-05  -0.178940E-06
  1931   0.207085E+03   0.116416E+02   0.000000E+00  -0.119021E+02   0.104662E-08   0.346564E-05  -0.176918E-06
  1932   0.206806E+03   0.116358E+02   0.000000E+00  -0.121089E+02   0.104515E-08   0.342472E-05  -0.174781E-06
  1933   0.206542E+03   0.116286E+02   0.000000E+00  -0.123148E+02   0.104367E-08   0.338098E-05  -0.172529E-06
  1934   0.206293E+03   0.116200E+02   0.000000E+00  -0.125196E+02   0.104220E-08   0.333438E-05  -0.170162E-06
  1935   0.206059E+03   0.116101E+02   0.000000E+00  -0.127233E+02   0.104073E-08   0.328490E-05  -0.167679E-06
  1936   0.205840E+03   0.115988E+02   0.000000E+00  -0.129258E+02   0.103926E-08   0.323252E-05  -0.165080E-06
  1937   0.205635E+03   0.115863E+02   0.000000E+00  -0.131270E+02   0.103779E-08   0.317722E-05  -0.162365E-06
  1938   0.205444E+03   0.115724E+02   0.000000E+00  -0.133269E+02   0.103633E-08   0.311897E-05  -0.159532E-06
  1939   0.205268E+03   0.115573E+02   0.000000E+00  -0.135253E+02   0.103487E-08   0.305776E-05  -0.156582E-06
  1940   0.205105E+03   0.115408E+02   0.000000E+00  -0.137222E+02   0.103341E-08   0.299355E-05  -0.153514E-06
  1941   0.204957E+03   0.115231E+02   0.000000E+00  -0.139174E+02   0.103195E-08   0.292633E-05  -0.150328E-06
  1942   0.204822E+03   0.115041E+02   0.000000E+00  -0.141110E+02   0.103050E-08   0.285608E-05  -0.147023E-06
  1943   0.204701E+03   0.114838E+02   0.000000E+00  -0.143028E+02   0.102904E-08   0.278277E-05  -0.143599E-06
  1944   0.204593E+03   0.114623E+02   0.000000E+00  -0.144927E+02   0.102759E-08   0.270639E-05  -0.140055E-06
  1945   0.204498E+03   0.114394E+02   0.000000E+00  -0.146808E+02   0.102615E-08   0.262690E-05  -0.136391E-06
  1946   0.204416E+03   0.114153E+02   0.000000E+00  -0.148668E+02   0.102470E-08   0.254428E-05  -0.132606E-06
  1947   0.204347E+03   0.113900E+02   0.000000E+00  -0.150508E+02   0.102326E-08   0.245852E-05  -0.128701E-06
  1948   0.204291E+03   0.113634E+02   0.000000E+00  -0.152326E+02   0.102181E-08   0.236959E-05  -0.124674E-06
  1949   0.204246E+03   0.113356E+02   0.000000E+00  -0.154122E+02   0.102038E-08   0.227747E-05  -0.120525E-06
  1950   0.204214E+03   0.113065E+02   0.000000E+00  -0.155895E+02   0.101894E-08   0.218213E-05  -0.116254E-06
  1951   0.204194E+03   0.112762E+02   0.000000E+00  -0.157644E+02   0.101750E-08   0.208359E-05  -0.111861E-06
  1952   0.204185E+03   0.112447E+02   0.000000E+00  -0.159369E+02   0.101607E-08   0.198201E-05  -0.107355E-06
  1953   0.204188E+03   0.112120E+02   0.000000E+00  -0.161069E+02   0.101464E-08   0.187757E-05  -0.102743E-06
  1954   0.204202E+03   0.111782E+02   0.000000E+00  -0.162744E+02   0.101321E-08   0.177046E-05  -0.980353E-07
  1955   0.204227E+03   0.111432E+02   0.000000E+00  -0.164392E+02   0.101178E-08   0.166088E-05  -0.932396E-07
  1956   0.204263E+03   0.111070E+02   0.000000E+00  -0.166013E+02   0.101036E-08   0.154902E-05  -0.883652E-07
  1957   0.204310E+03   0.110697E+02   0.000000E+00  -0.167608E+02   0.100894E-08   0.143505E-05  -0.834208E-07
  1958   0.204367E+03   0.110314E+02   0.000000E+00  -0.169173E+02   0.100752E-08   0.131919E-05  -0.784151E-07
  1959   0.204434E+03   0.109920E+02   0.000000E+00  -0.170710E+02   0.100610E-08   0.120161E-05  -0.733570E-07
  1960   0.204511E+03   0.109514E+02   0.000000E+00  -0.172218E+02   0.100468E-08   0.108250E-05  -0.682553E-07
  1961   0.204598E+03   0.109098E+02   0.000000E+00  -0.173696E+02   0.100327E-08   0.962064E-06  -0.631187E-07
  1962   0.204694E+03   0.108672E+02   0.000000E+00  -0.175143E+02   0.100186E-08   0.840482E-06  -0.579560E-07
  1963   0.204800E+03   0.108235E+02   0.000000E+00  -0.176559E+02   0.100045E-08   0.717945E-06  -0.527761E-07
  1964   0.204914E+03   0.107788E+02   0.000000E+00  -0.177943E+02   0.999041E-09   0.594646E-06  -0.475878E-07
  1965   0.205036E+03   0.107330E+02   0.000000E+00  -0.179295E+02   0.997636E-09   0.470773E-06  -0.423997E-07
  1966   0.205167E+03   0.106863E+02   0.000000E+00  -0.180614E+02   0.996233E-09   0.346518E-06  -0.372208E-07
  1967   0.205306E+03   0.106386E+02   0.000000E+00  -0.181900E+02   0.994832E-09   0.222070E-06  -0.320597E-07
  1968   0.205452E+03   0.105900E+02   0.000000E+00  -0.183152E+02   0.993433E-09   0.976190E-07  -0.269254E-07
  1969   0.205607E+03   0.105404E+02   0.000000E+00  -0.184371E+02   0.992036E-09  -0.266437E-07  -0.218266E-07
  1970   0.205769E+03   0.104900E+02   0.000000E+00  -0.185555E+02   0.990641E-09  -0.150528E-06  -0.167720E-07
  1971   0.205937E+03   0.104386E+02   0.000000E+00  -0.186703E+02   0.989248E-09  -0.273845E-06  -0.117706E-07
  1972   0.206113E+03   0.103864E+02   0.000000E+00  -0.187817E+02   0.987858E-09  -0.396402E-06  -0.683099E-08
  1973   0.206295E+03   0.103333E+02   0.000000E+00  -0.188895E+02   0.986469E-09  -0.518011E-06  -0.196205E-08
  1974   0.206483E+03   0.102794E+02   0.000000E+00  -0.189936E+02   0.985083E-09  -0.638481E-06   0.282742E-08
  1975   0.206677E+03   0.102247E+02   0.000000E+00  -0.190942E+02   0.983698E-09  -0.757622E-06   0.752865E-08
  1976   0.206877E+03   0.101692E+02   0.000000E+00  -0.191910E+02   0.982316E-09  -0.875243E-06   0.121328E-07
  1977   0.207082E+03   0.101128E+02   0.000000E+00  -0.192840E+02   0.980935E-09  -0.991155E-06   0.166312E-07
  1978   0.207292E+03   0.100557E+02   0.000000E+00  -0.193733E+02   0.979557E-09  -0.110517E-05   0.210149E-07
  1979   0.207506E+03   0.999794E+01   0.000000E+00  -0.194588E+02   0.978181E-09  -0.121709E-05   0.252752E-07
  1980   0.207726E+03   0.993935E+01   0.000000E+00  -0.195405E+02   0.976807E-09  -0.132673E-05   0.294034E-07
  1981   0.207949E+03   0.988015E+01   0.000000E+00  -0.196183E+02   0.975435E-09  -0.143390E-05   0.333905E-07
  1982   0.208176E+03   0.982026E+01   0.000000E+00  -0.196923E+02   0.974064E-09  -0.153841E-05   0.372278E-07
  1983   0.208408E+03   0.975968E+01   0.000000E+00  -0.197625E+02   0.972696E-09  -0.164007E-05   0.409065E-07
  1984   0.208642E+03   0.969855E+01   0.000000E+00  -0.198287E+02   0.971330E-09  -0.173868E-05   0.444178E-07
  1985   0.208881E+03   0.963680E+01   0.000000E+00  -0.198911E+02   0.969966E-09  -0.183407E-05   0.477530E-07
  1986   0.209121E+03   0.957443E+01   0.000000E+00  -0.199495E+02   0.968604E-09  -0.192603E-05   0.509032E-07
  1987   0.209365E+03   0.951158E+01   0.000000E+00  -0.200040E+02   0.967244E-09  -0.201438E-05   0.538597E-07
  1988   0.209611E+03   0.944818E+01   0.000000E+00  -0.200545E+02   0.965886E-09  -0.209893E-05   0.566136E-07
  1989   0.209858E+03   0.938429E+01   0.000000E+00  -0.201011E+02   0.964530E-09  -0.217949E-05   0.591562E-07
  1990   0.210108E+03   0.931985E+01   0.000000E+00  -0.201437E+02   0.963176E-09  -0.225586E-05   0.614786E-07
  1991   0.210360E+03   0.925499E+01   0.000000E+00  -0.201823E+02   0.961824E-09  -0.232786E-05   0.635721E-07
  1992   0.210613E+03   0.918965E+01   0.000000E+00  -0.202168E+02   0.960474E-09  -0.239530E-05   0.654279E-07
  1993   0.210866E+03   0.912389E+01   0.000000E+00  -0.202475E+02   0.959126E-09  -0.245799E-05   0.670372E-07
  1994   0.211120E+03   0.905778E+01   0.000000E+00  -0.202740E+02   0.957780E-09  -0.251573E-05   0.683912E-07
  1995   0.211374E+03   0.899125E+01   0.000000E+00  -0.202966E+02   0.956436E-09  -0.256833E-05   0.694811E-07
  1996   0.211630E+03   0.892430E+01   0.000000E+00  -0.203151E+02   0.955094E-09  -0.261562E-05   0.702981E-07
  1997   0.211885E+03   0.885707E+01   0.000000E+00  -0.203296E+02   0.953754E-09  -0.265739E-05   0.708335E-07
  1998   0.212138E+03   0.878956E+01   0.000000E+00  -0.203402E+02   0.952416E-09  -0.269345E-05   0.710783E-07
  1999   0.212392E+03   0.872170E+01   0.000000E+00  -0.203467E+02   0.951080E-09  -0.272362E-05   0.710239E-07
  2000   0.212644E+03   0.865355E+01   0.000000E+00  -0.203492E+02   0.949745E-09  -0.274770E-05   0.706615E-07
  2001   0.212896E+03   0.858518E+01   0.000000E+00  -0.203477E+02   0.948413E-09  -0.276558E-05   0.699860E-07
  2002   0.213146E+03   0.851661E+01   0.000000E+00  -0.203422E+02   0.947083E-09  -0.277739E-05   0.690075E-07
  2003   0.213394E+03   0.844782E+01   0.000000E+00  -0.203328E+02   0.945754E-09  -0.278336E-05   0.677398E-07
  2004   0.213641E+03   0.837882E+01   0.000000E+00  -0.203194E+02   0.944428E-09  -0.278370E-05   0.661968E-07
  2005   0.213885E+03   0.830975E+01   0.000000E+00  -0.203020E+02   0.943104E-09  -0.277862E-05   0.643924E-07
  2006   0.214127E+03   0.824046E+01   0.000000E+00  -0.202807E+02   0.941781E-09  -0.276833E-05   0.623403E-07
  2007   0.214366E+03   0.817111E+01   0.000000E+00  -0.202556E+02   0.940461E-09  -0.275305E-05   0.600544E-07
  2008   0.214602E+03   0.810169E+01   0.000000E+00  -0.202265E+02   0.939142E-09  -0.273300E-05   0.575486E-07
  2009   0.214835E+03   0.803219E+01   0.000000E+00  -0.201935E+02   0.937825E-09  -0.270839E-05   0.548368E-07
  2010   0.215064E+03   0.796271E+01   0.000000E+00  -0.201566E+02   0.936510E-09  -0.267942E-05   0.519326E-07
  2011   0.215290E+03   0.789315E+01   0.000000E+00  -0.201158E+02   0.935197E-09  -0.264633E-05   0.488501E-07
  2012   0.215511E+03   0.782359E+01   0.000000E+00  -0.200712E+02   0.933886E-09  -0.260932E-05   0.456030E-07
  2013   0.215728E+03   0.775403E+01   0.000000E+00  -0.200227E+02   0.932577E-09  -0.256860E-05   0.422052E-07
  2014   0.215940E+03   0.768455E+01   0.000000E+00  -0.199705E+02   0.931270E-09  -0.252439E-05   0.386705E-07
  2015   0.216148E+03   0.761515E+01   0.000000E+00  -0.199144E+02   0.929965E-09  -0.247690E-05   0.350128E-07
  2016   0.216350E+03   0.754589E+01   0.000000E+00  -0.198547E+02   0.928662E-09  -0.242636E-05   0.312458E-07
  2017   0.216548E+03   0.747671E+01   0.000000E+00  -0.197913E+02   0.927360E-09  -0.237296E-05   0.273836E-07
  2018   0.216740E+03   0.740767E+01   0.000000E+00  -0.197243E+02   0.926061E-09  -0.231693E-05   0.234399E-07
  2019   0.216927E+03   0.733885E+01   0.000000E+00  -0.196537E+02   0.924763E-09  -0.225849E-05   0.194285E-07
  2020   0.217107E+03   0.727018E+01   0.000000E+00  -0.195796E+02   0.923468E-09  -0.219783E-05   0.153632E-07
  2021   0.217283E+03   0.720180E+01   0.000000E+00  -0.195019E+02   0.922174E-09  -0.213519E-05   0.112581E-07
  2022   0.217452E+03   0.713360E+01   0.000000E+00  -0.194207E+02   0.920882E-09  -0.207077E-05   0.712677E-08
  2023   0.217615E+03   0.706569E+01   0.000000E+00  -0.193361E+02   0.919592E-09  -0.200479E-05   0.298319E-08
  2024   0.217771E+03   0.699807E+01   0.000000E+00  -0.192480E+02   0.918304E-09  -0.193745E-05  -0.115883E-08
  2025   0.217921E+03   0.693074E+01   0.000000E+00  -0.191566E+02   0.917018E-09  -0.186899E-05  -0.528543E-08
  2026   0.218063E+03   0.686374E+01   0.000000E+00  -0.190619E+02   0.915733E-09  -0.179960E-05  -0.938279E-08
  2027   0.218198E+03   0.679708E+01   0.000000E+00  -0.189638E+02   0.914451E-09  -0.172951E-05  -0.134371E-07
  2028   0.218326E+03   0.673079E+01   0.000000E+00  -0.188625E+02   0.913170E-09  -0.165893E-05  -0.174344E-07
  2029   0.218447E+03   0.666487E+01   0.000000E+00  -0.187579E+02   0.911892E-09  -0.158807E-05  -0.213609E-07
  2030   0.218559E+03   0.659935E+01   0.000000E+00  -0.186502E+02   0.910615E-09  -0.151714E-05  -0.252028E-07
  2031   0.218665E+03   0.653427E+01   0.000000E+00  -0.185394E+02   0.909340E-09  -0.144637E-05  -0.289463E-07
  2032   0.218762E+03   0.646961E+01   0.000000E+00  -0.184255E+02   0.908067E-09  -0.137596E-05  -0.325774E-07
  2033   0.218850E+03   0.640543E+01   0.000000E+00  -0.183087E+02   0.906796E-09  -0.130613E-05  -0.360824E-07
  2034   0.218931E+03   0.634173E+01   0.000000E+00  -0.181888E+02   0.905526E-09  -0.123710E-05  -0.394474E-07
  2035   0.219003E+03   0.627853E+01   0.000000E+00  -0.180661E+02   0.904259E-09  -0.116907E-05  -0.426585E-07
  2036   0.219067E+03   0.621585E+01   0.000000E+00  -0.179405E+02   0.902993E-09  -0.110227E-05  -0.457020E-07
  2037   0.219121E+03   0.615369E+01   0.000000E+00  -0.178120E+02   0.901730E-09  -0.103690E-05  -0.485639E-07
  2038   0.219167E+03   0.609209E+01   0.000000E+00  -0.176808E+02   0.900468E-09  -0.973184E-06  -0.512304E-07
  2039   0.219203E+03   0.603105E+01   0.000000E+00  -0.175469E+02   0.899208E-09  -0.911331E-06  -0.536878E-07
  2040   0.219230E+03   0.597060E+01   0.000000E+00  -0.174103E+02   0.897949E-09  -0.851557E-06  -0.559220E-07
  2041   0.219248E+03   0.591073E+01   0.000000E+00  -0.172712E+02   0.896693E-09  -0.794076E-06  -0.579194E-07
  2042   0.219256E+03   0.585148E+01   0.000000E+00  -0.171294E+02   0.895438E-09  -0.739103E-06  -0.596660E-07
  2043   0.219254E+03   0.579286E+01   0.000000E+00  -0.169852E+02   0.894186E-09  -0.686851E-06  -0.611481E-07
  2044   0.219243E+03   0.573489E+01   0.000000E+00  -0.168385E+02   0.892935E-09  -0.637535E-06  -0.623517E-07
  2045   0.219222E+03   0.567758E+01   0.000000E+00  -0.166895E+02   0.891686E-09  -0.591368E-06  -0.632630E-07
  2046   0.219192E+03   0.562095E+01   0.000000E+00  -0.165381E+02   0.890439E-09  -0.548566E-06  -0.638682E-07
  2047   0.219150E+03   0.556500E+01   0.000000E+00  -0.163846E+02   0.889193E-09  -0.509342E-06  -0.641535E-07
  2048   0.219100E+03   0.550978E+01   0.000000E+00  -0.162289E+02   0.887950E-09  -0.473910E-06  -0.641049E-07
