#    L    TT             EE             BB             TE             PP             TP             EP          
  9199   0.225919E-02  -0.215063E-04   0.000000E+00   0.898754E-04   0.367566E-10   0.292428E-08  -0.418160E-12
  9200   0.225813E-02  -0.214979E-04   0.000000E+00   0.898336E-04   0.367465E-10   0.292320E-08  -0.418210E-12
  9201   0.225706E-02  -0.214894E-04   0.000000E+00   0.897916E-04   0.367365E-10   0.292213E-08  -0.418256E-12
  9202   0.225600E-02  -0.214809E-04   0.000000E+00   0.897495E-04   0.367265E-10   0.292105E-08  -0.418299E-12
  9203   0.225494E-02  -0.214724E-04   0.000000E+00   0.897073E-04   0.367165E-10   0.291998E-08  -0.418339E-12
  9204   0.225387E-02  -0.214638E-04   0.000000E+00   0.896649E-04   0.367065E-10   0.291890E-08  -0.418375E-12
  9205   0.225281E-02  -0.214552E-04   0.000000E+00   0.896223E-04   0.366965E-10   0.291783E-08  -0.418408E-12
  9206   0.225174E-02  -0.214465E-04   0.000000E+00   0.895797E-04   0.366865E-10   0.291676E-08  -0.418437E-12
  9207   0.225068E-02  -0.214377E-04   0.000000E+00   0.895368E-04   0.366765E-10   0.291569E-08  -0.418464E-12
  9208   0.224961E-02  -0.214290E-04   0.000000E+00   0.894939E-04   0.366665E-10   0.291462E-08  -0.418486E-12
  9209   0.224855E-02  -0.214201E-04   0.000000E+00   0.894508E-04   0.366565E-10   0.291354E-08  -0.418506E-12
  9210   0.224748E-02  -0.214113E-04   0.000000E+00   0.894075E-04   0.366465E-10   0.291247E-08  -0.418522E-12
  9211   0.224641E-02  -0.214023E-04   0.000000E+00   0.893641E-04   0.366366E-10   0.291140E-08  -0.418535E-12
  9212   0.224535E-02  -0.213934E-04   0.000000E+00   0.893206E-04   0.366266E-10   0.291033E-08  -0.418545E-12
  9213   0.224428E-02  -0.213844E-04   0.000000E+00   0.892769E-04   0.366166E-10   0.290926E-08  -0.418552E-12
  9214   0.224321E-02  -0.213753E-04   0.000000E+00   0.892331E-04   0.366066E-10   0.290819E-08  -0.418555E-12
  9215   0.224214E-02  -0.213662E-04   0.000000E+00   0.891891E-04   0.365967E-10   0.290713E-08  -0.418554E-12
  9216   0.224107E-02  -0.213570E-04   0.000000E+00   0.891450E-04   0.365867E-10   0.290606E-08  -0.418551E-12
  9217   0.224000E-02  -0.213479E-04   0.000000E+00   0.891008E-04   0.365768E-10   0.290499E-08  -0.418544E-12
  9218   0.223893E-02  -0.213386E-04   0.000000E+00   0.890564E-04   0.365668E-10   0.290392E-08  -0.418534E-12
  9219   0.223786E-02  -0.213293E-04   0.000000E+00   0.890119E-04   0.365569E-10   0.290286E-08  -0.418521E-12
  9220   0.223679E-02  -0.213200E-04   0.000000E+00   0.889673E-04   0.365469E-10   0.290179E-08  -0.418504E-12
  9221   0.223572E-02  -0.213106E-04   0.000000E+00   0.889225E-04   0.365370E-10   0.290072E-08  -0.418485E-12
  9222   0.223464E-02  -0.213012E-04   0.000000E+00   0.888775E-04   0.365270E-10   0.289966E-08  -0.418462E-12
  9223   0.223357E-02  -0.212917E-04   0.000000E+00   0.888325E-04   0.365171E-10   0.289859E-08  -0.418435E-12
  9224   0.223250E-02  -0.212822E-04   0.000000E+00   0.887872E-04   0.365072E-10   0.289753E-08  -0.418406E-12
  9225   0.223142E-02  -0.212727E-04   0.000000E+00   0.887419E-04   0.364972E-10   0.289646E-08  -0.418373E-12
  9226   0.223035E-02  -0.212630E-04   0.000000E+00   0.886964E-04   0.364873E-10   0.289540E-08  -0.418337E-12
  9227   0.222928E-02  -0.212534E-04   0.000000E+00   0.886508E-04   0.364774E-10   0.289434E-08  -0.418298E-12
  9228   0.222820E-02  -0.212437E-04   0.000000E+00   0.886050E-04   0.364675E-10   0.289328E-08  -0.418255E-12
  9229   0.222713E-02  -0.212340E-04   0.000000E+00   0.885591E-04   0.364576E-10   0.289221E-08  -0.418210E-12
  9230   0.222605E-02  -0.212242E-04   0.000000E+00   0.885131E-04   0.364477E-10   0.289115E-08  -0.418161E-12
  9231   0.222497E-02  -0.212143E-04   0.000000E+00   0.884669E-04   0.364378E-10   0.289009E-08  -0.418109E-12
  9232   0.222390E-02  -0.212045E-04   0.000000E+00   0.884206E-04   0.364279E-10   0.288903E-08  -0.418053E-12
  9233   0.222282E-02  -0.211946E-04   0.000000E+00   0.883741E-04   0.364180E-10   0.288797E-08  -0.417995E-12
  9234   0.222174E-02  -0.211846E-04   0.000000E+00   0.883275E-04   0.364081E-10   0.288691E-08  -0.417933E-12
  9235   0.222066E-02  -0.211746E-04   0.000000E+00   0.882808E-04   0.363982E-10   0.288585E-08  -0.417868E-12
  9236   0.221958E-02  -0.211645E-04   0.000000E+00   0.882339E-04   0.363883E-10   0.288479E-08  -0.417800E-12
  9237   0.221851E-02  -0.211544E-04   0.000000E+00   0.881869E-04   0.363784E-10   0.288373E-08  -0.417729E-12
  9238   0.221743E-02  -0.211443E-04   0.000000E+00   0.881398E-04   0.363685E-10   0.288267E-08  -0.417654E-12
  9239   0.221635E-02  -0.211341E-04   0.000000E+00   0.880925E-04   0.363587E-10   0.288162E-08  -0.417576E-12
  9240   0.221527E-02  -0.211239E-04   0.000000E+00   0.880451E-04   0.363488E-10   0.288056E-08  -0.417496E-12
  9241   0.221419E-02  -0.211136E-04   0.000000E+00   0.879976E-04   0.363389E-10   0.287950E-08  -0.417412E-12
  9242   0.221310E-02  -0.211033E-04   0.000000E+00   0.879499E-04   0.363291E-10   0.287845E-08  -0.417325E-12
  9243   0.221202E-02  -0.210929E-04   0.000000E+00   0.879021E-04   0.363192E-10   0.287739E-08  -0.417234E-12
  9244   0.221094E-02  -0.210825E-04   0.000000E+00   0.878542E-04   0.363093E-10   0.287633E-08  -0.417141E-12
  9245   0.220986E-02  -0.210721E-04   0.000000E+00   0.878061E-04   0.362995E-10   0.287528E-08  -0.417044E-12
  9246   0.220877E-02  -0.210616E-04   0.000000E+00   0.877579E-04   0.362896E-10   0.287422E-08  -0.416944E-12
  9247   0.220769E-02  -0.210510E-04   0.000000E+00   0.877095E-04   0.362798E-10   0.287317E-08  -0.416842E-12
  9248   0.220661E-02  -0.210405E-04   0.000000E+00   0.876611E-04   0.362700E-10   0.287212E-08  -0.416736E-12
  9249   0.220552E-02  -0.210298E-04   0.000000E+00   0.876125E-04   0.362601E-10   0.287106E-08  -0.416626E-12
  9250   0.220444E-02  -0.210192E-04   0.000000E+00   0.875637E-04   0.362503E-10   0.287001E-08  -0.416514E-12
  9251   0.220335E-02  -0.210085E-04   0.000000E+00   0.875148E-04   0.362405E-10   0.286896E-08  -0.416399E-12
  9252   0.220227E-02  -0.209977E-04   0.000000E+00   0.874658E-04   0.362306E-10   0.286791E-08  -0.416280E-12
  9253   0.220118E-02  -0.209869E-04   0.000000E+00   0.874167E-04   0.362208E-10   0.286686E-08  -0.416159E-12
  9254   0.220010E-02  -0.209761E-04   0.000000E+00   0.873674E-04   0.362110E-10   0.286580E-08  -0.416034E-12
  9255   0.219901E-02  -0.209652E-04   0.000000E+00   0.873180E-04   0.362012E-10   0.286475E-08  -0.415906E-12
  9256   0.219792E-02  -0.209543E-04   0.000000E+00   0.872685E-04   0.361914E-10   0.286370E-08  -0.415775E-12
  9257   0.219683E-02  -0.209433E-04   0.000000E+00   0.872188E-04   0.361816E-10   0.286265E-08  -0.415641E-12
  9258   0.219575E-02  -0.209323E-04   0.000000E+00   0.871690E-04   0.361718E-10   0.286160E-08  -0.415504E-12
  9259   0.219466E-02  -0.209212E-04   0.000000E+00   0.871191E-04   0.361620E-10   0.286056E-08  -0.415364E-12
  9260   0.219357E-02  -0.209101E-04   0.000000E+00   0.870690E-04   0.361522E-10   0.285951E-08  -0.415221E-12
  9261   0.219248E-02  -0.208990E-04   0.000000E+00   0.870188E-04   0.361424E-10   0.285846E-08  -0.415074E-12
  9262   0.219139E-02  -0.208878E-04   0.000000E+00   0.869685E-04   0.361326E-10   0.285741E-08  -0.414925E-12
  9263   0.219030E-02  -0.208766E-04   0.000000E+00   0.869181E-04   0.361228E-10   0.285637E-08  -0.414773E-12
  9264   0.218921E-02  -0.208653E-04   0.000000E+00   0.868675E-04   0.361130E-10   0.285532E-08  -0.414617E-12
  9265   0.218812E-02  -0.208540E-04   0.000000E+00   0.868168E-04   0.361033E-10   0.285427E-08  -0.414459E-12
  9266   0.218703E-02  -0.208426E-04   0.000000E+00   0.867659E-04   0.360935E-10   0.285323E-08  -0.414297E-12
  9267   0.218594E-02  -0.208312E-04   0.000000E+00   0.867150E-04   0.360837E-10   0.285218E-08  -0.414132E-12
  9268   0.218484E-02  -0.208198E-04   0.000000E+00   0.866639E-04   0.360739E-10   0.285114E-08  -0.413965E-12
  9269   0.218375E-02  -0.208083E-04   0.000000E+00   0.866126E-04   0.360642E-10   0.285009E-08  -0.413794E-12
  9270   0.218266E-02  -0.207968E-04   0.000000E+00   0.865613E-04   0.360544E-10   0.284905E-08  -0.413620E-12
  9271   0.218157E-02  -0.207852E-04   0.000000E+00   0.865098E-04   0.360447E-10   0.284801E-08  -0.413443E-12
  9272   0.218047E-02  -0.207736E-04   0.000000E+00   0.864582E-04   0.360349E-10   0.284696E-08  -0.413264E-12
  9273   0.217938E-02  -0.207620E-04   0.000000E+00   0.864064E-04   0.360252E-10   0.284592E-08  -0.413081E-12
  9274   0.217828E-02  -0.207503E-04   0.000000E+00   0.863546E-04   0.360154E-10   0.284488E-08  -0.412895E-12
  9275   0.217719E-02  -0.207386E-04   0.000000E+00   0.863026E-04   0.360057E-10   0.284384E-08  -0.412706E-12
  9276   0.217609E-02  -0.207268E-04   0.000000E+00   0.862505E-04   0.359960E-10   0.284280E-08  -0.412514E-12
  9277   0.217500E-02  -0.207150E-04   0.000000E+00   0.861982E-04   0.359862E-10   0.284175E-08  -0.412319E-12
  9278   0.217390E-02  -0.207031E-04   0.000000E+00   0.861458E-04   0.359765E-10   0.284071E-08  -0.412121E-12
  9279   0.217280E-02  -0.206912E-04   0.000000E+00   0.860933E-04   0.359668E-10   0.283967E-08  -0.411921E-12
  9280   0.217171E-02  -0.206793E-04   0.000000E+00   0.860407E-04   0.359570E-10   0.283864E-08  -0.411717E-12
  9281   0.217061E-02  -0.206673E-04   0.000000E+00   0.859879E-04   0.359473E-10   0.283760E-08  -0.411510E-12
  9282   0.216951E-02  -0.206553E-04   0.000000E+00   0.859351E-04   0.359376E-10   0.283656E-08  -0.411300E-12
  9283   0.216842E-02  -0.206432E-04   0.000000E+00   0.858821E-04   0.359279E-10   0.283552E-08  -0.411087E-12
  9284   0.216732E-02  -0.206311E-04   0.000000E+00   0.858289E-04   0.359182E-10   0.283448E-08  -0.410872E-12
  9285   0.216622E-02  -0.206189E-04   0.000000E+00   0.857757E-04   0.359085E-10   0.283344E-08  -0.410653E-12
  9286   0.216512E-02  -0.206068E-04   0.000000E+00   0.857223E-04   0.358988E-10   0.283241E-08  -0.410431E-12
  9287   0.216402E-02  -0.205945E-04   0.000000E+00   0.856688E-04   0.358891E-10   0.283137E-08  -0.410207E-12
  9288   0.216292E-02  -0.205823E-04   0.000000E+00   0.856152E-04   0.358794E-10   0.283034E-08  -0.409979E-12
  9289   0.216182E-02  -0.205700E-04   0.000000E+00   0.855614E-04   0.358697E-10   0.282930E-08  -0.409749E-12
  9290   0.216072E-02  -0.205576E-04   0.000000E+00   0.855075E-04   0.358600E-10   0.282827E-08  -0.409515E-12
  9291   0.215962E-02  -0.205452E-04   0.000000E+00   0.854535E-04   0.358504E-10   0.282723E-08  -0.409279E-12
  9292   0.215852E-02  -0.205328E-04   0.000000E+00   0.853994E-04   0.358407E-10   0.282620E-08  -0.409040E-12
  9293   0.215741E-02  -0.205203E-04   0.000000E+00   0.853451E-04   0.358310E-10   0.282516E-08  -0.408798E-12
  9294   0.215631E-02  -0.205078E-04   0.000000E+00   0.852908E-04   0.358213E-10   0.282413E-08  -0.408553E-12
  9295   0.215521E-02  -0.204952E-04   0.000000E+00   0.852363E-04   0.358117E-10   0.282310E-08  -0.408304E-12
  9296   0.215411E-02  -0.204826E-04   0.000000E+00   0.851817E-04   0.358020E-10   0.282206E-08  -0.408053E-12
  9297   0.215300E-02  -0.204700E-04   0.000000E+00   0.851269E-04   0.357923E-10   0.282103E-08  -0.407800E-12
  9298   0.215190E-02  -0.204573E-04   0.000000E+00   0.850720E-04   0.357827E-10   0.282000E-08  -0.407543E-12
  9299   0.215080E-02  -0.204446E-04   0.000000E+00   0.850171E-04   0.357730E-10   0.281897E-08  -0.407283E-12
  9300   0.214969E-02  -0.204319E-04   0.000000E+00   0.849620E-04   0.357634E-10   0.281794E-08  -0.407021E-12
  9301   0.214859E-02  -0.204191E-04   0.000000E+00   0.849067E-04   0.357537E-10   0.281691E-08  -0.406755E-12
  9302   0.214748E-02  -0.204062E-04   0.000000E+00   0.848514E-04   0.357441E-10   0.281588E-08  -0.406487E-12
  9303   0.214638E-02  -0.203934E-04   0.000000E+00   0.847959E-04   0.357345E-10   0.281485E-08  -0.406216E-12
  9304   0.214527E-02  -0.203805E-04   0.000000E+00   0.847403E-04   0.357248E-10   0.281382E-08  -0.405942E-12
  9305   0.214416E-02  -0.203675E-04   0.000000E+00   0.846846E-04   0.357152E-10   0.281279E-08  -0.405665E-12
  9306   0.214306E-02  -0.203545E-04   0.000000E+00   0.846288E-04   0.357056E-10   0.281177E-08  -0.405385E-12
  9307   0.214195E-02  -0.203415E-04   0.000000E+00   0.845728E-04   0.356960E-10   0.281074E-08  -0.405102E-12
  9308   0.214084E-02  -0.203284E-04   0.000000E+00   0.845167E-04   0.356863E-10   0.280971E-08  -0.404817E-12
  9309   0.213974E-02  -0.203153E-04   0.000000E+00   0.844606E-04   0.356767E-10   0.280869E-08  -0.404528E-12
  9310   0.213863E-02  -0.203022E-04   0.000000E+00   0.844042E-04   0.356671E-10   0.280766E-08  -0.404237E-12
  9311   0.213752E-02  -0.202890E-04   0.000000E+00   0.843478E-04   0.356575E-10   0.280663E-08  -0.403943E-12
  9312   0.213641E-02  -0.202757E-04   0.000000E+00   0.842913E-04   0.356479E-10   0.280561E-08  -0.403646E-12
  9313   0.213530E-02  -0.202625E-04   0.000000E+00   0.842346E-04   0.356383E-10   0.280458E-08  -0.403347E-12
  9314   0.213419E-02  -0.202492E-04   0.000000E+00   0.841778E-04   0.356287E-10   0.280356E-08  -0.403044E-12
  9315   0.213308E-02  -0.202358E-04   0.000000E+00   0.841209E-04   0.356191E-10   0.280253E-08  -0.402739E-12
  9316   0.213197E-02  -0.202224E-04   0.000000E+00   0.840639E-04   0.356095E-10   0.280151E-08  -0.402430E-12
  9317   0.213086E-02  -0.202090E-04   0.000000E+00   0.840067E-04   0.355999E-10   0.280049E-08  -0.402119E-12
  9318   0.212975E-02  -0.201955E-04   0.000000E+00   0.839495E-04   0.355903E-10   0.279947E-08  -0.401806E-12
  9319   0.212864E-02  -0.201820E-04   0.000000E+00   0.838921E-04   0.355808E-10   0.279844E-08  -0.401489E-12
  9320   0.212753E-02  -0.201685E-04   0.000000E+00   0.838346E-04   0.355712E-10   0.279742E-08  -0.401170E-12
  9321   0.212642E-02  -0.201549E-04   0.000000E+00   0.837770E-04   0.355616E-10   0.279640E-08  -0.400847E-12
  9322   0.212531E-02  -0.201413E-04   0.000000E+00   0.837192E-04   0.355521E-10   0.279538E-08  -0.400522E-12
  9323   0.212419E-02  -0.201277E-04   0.000000E+00   0.836614E-04   0.355425E-10   0.279436E-08  -0.400195E-12
  9324   0.212308E-02  -0.201140E-04   0.000000E+00   0.836034E-04   0.355329E-10   0.279334E-08  -0.399864E-12
  9325   0.212197E-02  -0.201002E-04   0.000000E+00   0.835454E-04   0.355234E-10   0.279232E-08  -0.399531E-12
  9326   0.212086E-02  -0.200865E-04   0.000000E+00   0.834872E-04   0.355138E-10   0.279130E-08  -0.399195E-12
  9327   0.211974E-02  -0.200727E-04   0.000000E+00   0.834289E-04   0.355043E-10   0.279028E-08  -0.398856E-12
  9328   0.211863E-02  -0.200588E-04   0.000000E+00   0.833704E-04   0.354947E-10   0.278926E-08  -0.398514E-12
  9329   0.211751E-02  -0.200449E-04   0.000000E+00   0.833119E-04   0.354852E-10   0.278824E-08  -0.398170E-12
  9330   0.211640E-02  -0.200310E-04   0.000000E+00   0.832532E-04   0.354756E-10   0.278723E-08  -0.397822E-12
  9331   0.211528E-02  -0.200170E-04   0.000000E+00   0.831945E-04   0.354661E-10   0.278621E-08  -0.397473E-12
  9332   0.211417E-02  -0.200031E-04   0.000000E+00   0.831356E-04   0.354566E-10   0.278519E-08  -0.397120E-12
  9333   0.211305E-02  -0.199890E-04   0.000000E+00   0.830766E-04   0.354470E-10   0.278418E-08  -0.396765E-12
  9334   0.211194E-02  -0.199749E-04   0.000000E+00   0.830175E-04   0.354375E-10   0.278316E-08  -0.396406E-12
  9335   0.211082E-02  -0.199608E-04   0.000000E+00   0.829582E-04   0.354280E-10   0.278215E-08  -0.396046E-12
  9336   0.210970E-02  -0.199467E-04   0.000000E+00   0.828989E-04   0.354185E-10   0.278113E-08  -0.395682E-12
  9337   0.210859E-02  -0.199325E-04   0.000000E+00   0.828394E-04   0.354090E-10   0.278012E-08  -0.395316E-12
  9338   0.210747E-02  -0.199183E-04   0.000000E+00   0.827799E-04   0.353994E-10   0.277910E-08  -0.394947E-12
  9339   0.210635E-02  -0.199040E-04   0.000000E+00   0.827202E-04   0.353899E-10   0.277809E-08  -0.394575E-12
  9340   0.210523E-02  -0.198897E-04   0.000000E+00   0.826604E-04   0.353804E-10   0.277708E-08  -0.394200E-12
  9341   0.210412E-02  -0.198754E-04   0.000000E+00   0.826005E-04   0.353709E-10   0.277606E-08  -0.393823E-12
  9342   0.210300E-02  -0.198610E-04   0.000000E+00   0.825405E-04   0.353614E-10   0.277505E-08  -0.393444E-12
  9343   0.210188E-02  -0.198466E-04   0.000000E+00   0.824803E-04   0.353520E-10   0.277404E-08  -0.393061E-12
  9344   0.210076E-02  -0.198322E-04   0.000000E+00   0.824201E-04   0.353425E-10   0.277303E-08  -0.392676E-12
  9345   0.209964E-02  -0.198177E-04   0.000000E+00   0.823597E-04   0.353330E-10   0.277202E-08  -0.392288E-12
  9346   0.209852E-02  -0.198032E-04   0.000000E+00   0.822993E-04   0.353235E-10   0.277101E-08  -0.391897E-12
  9347   0.209740E-02  -0.197886E-04   0.000000E+00   0.822387E-04   0.353140E-10   0.277000E-08  -0.391504E-12
  9348   0.209628E-02  -0.197740E-04   0.000000E+00   0.821780E-04   0.353045E-10   0.276899E-08  -0.391108E-12
  9349   0.209516E-02  -0.197594E-04   0.000000E+00   0.821172E-04   0.352951E-10   0.276798E-08  -0.390710E-12
  9350   0.209404E-02  -0.197447E-04   0.000000E+00   0.820563E-04   0.352856E-10   0.276697E-08  -0.390308E-12
  9351   0.209292E-02  -0.197300E-04   0.000000E+00   0.819953E-04   0.352761E-10   0.276596E-08  -0.389904E-12
  9352   0.209179E-02  -0.197153E-04   0.000000E+00   0.819341E-04   0.352667E-10   0.276495E-08  -0.389498E-12
  9353   0.209067E-02  -0.197005E-04   0.000000E+00   0.818729E-04   0.352572E-10   0.276395E-08  -0.389089E-12
  9354   0.208955E-02  -0.196857E-04   0.000000E+00   0.818115E-04   0.352478E-10   0.276294E-08  -0.388677E-12
  9355   0.208843E-02  -0.196709E-04   0.000000E+00   0.817501E-04   0.352383E-10   0.276193E-08  -0.388262E-12
  9356   0.208731E-02  -0.196560E-04   0.000000E+00   0.816885E-04   0.352289E-10   0.276093E-08  -0.387845E-12
  9357   0.208618E-02  -0.196411E-04   0.000000E+00   0.816268E-04   0.352194E-10   0.275992E-08  -0.387425E-12
  9358   0.208506E-02  -0.196261E-04   0.000000E+00   0.815650E-04   0.352100E-10   0.275892E-08  -0.387003E-12
  9359   0.208394E-02  -0.196111E-04   0.000000E+00   0.815031E-04   0.352006E-10   0.275791E-08  -0.386578E-12
  9360   0.208281E-02  -0.195961E-04   0.000000E+00   0.814411E-04   0.351911E-10   0.275691E-08  -0.386150E-12
  9361   0.208169E-02  -0.195810E-04   0.000000E+00   0.813790E-04   0.351817E-10   0.275590E-08  -0.385720E-12
  9362   0.208056E-02  -0.195659E-04   0.000000E+00   0.813168E-04   0.351723E-10   0.275490E-08  -0.385287E-12
  9363   0.207944E-02  -0.195508E-04   0.000000E+00   0.812545E-04   0.351628E-10   0.275390E-08  -0.384852E-12
  9364   0.207831E-02  -0.195356E-04   0.000000E+00   0.811920E-04   0.351534E-10   0.275289E-08  -0.384414E-12
  9365   0.207719E-02  -0.195204E-04   0.000000E+00   0.811295E-04   0.351440E-10   0.275189E-08  -0.383973E-12
  9366   0.207606E-02  -0.195052E-04   0.000000E+00   0.810668E-04   0.351346E-10   0.275089E-08  -0.383530E-12
  9367   0.207494E-02  -0.194899E-04   0.000000E+00   0.810041E-04   0.351252E-10   0.274989E-08  -0.383084E-12
  9368   0.207381E-02  -0.194746E-04   0.000000E+00   0.809412E-04   0.351158E-10   0.274889E-08  -0.382636E-12
  9369   0.207268E-02  -0.194592E-04   0.000000E+00   0.808783E-04   0.351064E-10   0.274789E-08  -0.382185E-12
  9370   0.207156E-02  -0.194439E-04   0.000000E+00   0.808152E-04   0.350970E-10   0.274689E-08  -0.381732E-12
  9371   0.207043E-02  -0.194284E-04   0.000000E+00   0.807520E-04   0.350876E-10   0.274589E-08  -0.381276E-12
  9372   0.206930E-02  -0.194130E-04   0.000000E+00   0.806887E-04   0.350782E-10   0.274489E-08  -0.380817E-12
  9373   0.206817E-02  -0.193975E-04   0.000000E+00   0.806253E-04   0.350688E-10   0.274389E-08  -0.380356E-12
  9374   0.206705E-02  -0.193820E-04   0.000000E+00   0.805618E-04   0.350594E-10   0.274289E-08  -0.379892E-12
  9375   0.206592E-02  -0.193664E-04   0.000000E+00   0.804982E-04   0.350501E-10   0.274189E-08  -0.379426E-12
